           N_waters_with_contacts
2cht.00984                    4.0
2cht.00985                    5.0
2cht.00986                    5.0
2cht.00987                    5.0
2cht.00988                    7.0
2cht.00989                    5.0
2cht.00990                    6.0
2cht.00991                    7.0
2cht.00992                    5.0
2cht.00993                    4.0
2cht.00994                    5.0
2cht.00995                    6.0
2cht.00996                    7.0
2cht.00997                    6.0
2cht.00998                    8.0
2cht.00999                    7.0
2cht.01000                    7.0
2cht.01001                    7.0
2cht.01002                    7.0
2cht.01003                    7.0
2cht.01004                    5.0
2cht.01005                    7.0
2cht.01006                    6.0
2cht.01007                    6.0
2cht.01008                    5.0
2cht.01009                    6.0
2cht.01010                    7.0
2cht.01011                    6.0
2cht.01012                    7.0
2cht.01013                    7.0
2cht.01014                    6.0
2cht.01015                    7.0
2cht.01016                    7.0
2cht.01017                    7.0
2cht.01018                    7.0
2cht.01019                    6.0
2cht.01020                    6.0
2cht.01021                    6.0
2cht.01022                    7.0
2cht.01023                    7.0
2cht.01024                    6.0
2cht.01025                    7.0
2cht.01026                    7.0
2cht.01027                    5.0
2cht.01028                    6.0
2cht.01029                    7.0
2cht.01030                    6.0
2cht.01031                    6.0
2cht.01032                    5.0
2cht.01033                    5.0
2cht.01034                    7.0
2cht.01035                    6.0
2cht.01036                    7.0
2cht.01037                    7.0
2cht.01038                    6.0
2cht.01039                    7.0
2cht.01040                    6.0
2cht.01041                    6.0
2cht.01042                    7.0
2cht.01043                    6.0
2cht.01044                    6.0
2cht.01045                    6.0
2cht.01046                    4.0
2cht.01047                    7.0
2cht.01048                    6.0
2cht.01049                    6.0
2cht.01050                    4.0
2cht.01051                    6.0
2cht.01052                    5.0
2cht.01053                    5.0
2cht.01054                    5.0
2cht.01055                    5.0
2cht.01056                    6.0
2cht.01057                    5.0
2cht.01058                    4.0
2cht.01059                    4.0
2cht.01060                    4.0
2cht.01061                    4.0
2cht.01062                    4.0
2cht.01063                    5.0
2cht.01064                    3.0
2cht.01065                    5.0
2cht.01066                    5.0
2cht.01067                    5.0
2cht.01068                    5.0
2cht.01069                    4.0
2cht.01070                    6.0
2cht.01071                    5.0
2cht.01072                    4.0
2cht.01073                    4.0
2cht.01074                    4.0
2cht.01075                    5.0
2cht.01076                    3.0
2cht.01077                    4.0
2cht.01078                    4.0
2cht.01079                    5.0
2cht.01080                    4.0
2cht.01081                    5.0
2cht.01082                    4.0
2cht.01083                    4.0
2cht.01084                    5.0
2cht.01085                    4.0
2cht.01086                    5.0
2cht.01087                    5.0
2cht.01088                    5.0
2cht.01089                    6.0
2cht.01090                    5.0
2cht.01091                    5.0
2cht.01092                    5.0
2cht.01093                    4.0
2cht.01094                    5.0
2cht.01095                    5.0
2cht.01096                    4.0
2cht.01097                    7.0
2cht.01098                    7.0
2cht.01099                    5.0
2cht.01100                    6.0
2cht.01101                    5.0
2cht.01102                    5.0
2cht.01103                    5.0
2cht.01104                    4.0
2cht.01105                    5.0
2cht.01106                    6.0
2cht.01107                    6.0
2cht.01108                    6.0
2cht.01109                    5.0
2cht.01110                    6.0
2cht.01111                    4.0
2cht.01112                    5.0
2cht.01113                    4.0
2cht.01114                    4.0
2cht.01115                    5.0
2cht.01116                    5.0
2cht.01117                    5.0
2cht.01118                    4.0
2cht.01119                    4.0
2cht.01120                    5.0
2cht.01121                    5.0
2cht.01122                    4.0
2cht.01123                    4.0
2cht.01124                    4.0
2cht.01125                    4.0
2cht.01126                    4.0
2cht.01127                    5.0
2cht.01128                    5.0
2cht.01129                    5.0
2cht.01130                    3.0
2cht.01131                    4.0
2cht.01132                    4.0
2cht.01133                    4.0
2cht.01134                    4.0
2cht.01135                    4.0
2cht.01136                    6.0
2cht.01137                    4.0
2cht.01138                    5.0
2cht.01139                    5.0
2cht.01140                    5.0
2cht.01141                    6.0
2cht.01142                    5.0
2cht.01143                    6.0
2cht.01144                    8.0
2cht.01145                    7.0
2cht.01146                    6.0
2cht.01147                    6.0
2cht.01148                    7.0
2cht.01149                    5.0
2cht.01150                    5.0
2cht.01151                    6.0
2cht.01152                    7.0
2cht.01153                    5.0
2cht.01154                    5.0
2cht.01155                    7.0
2cht.01156                    6.0
2cht.01157                    5.0
2cht.01158                    5.0
2cht.01159                    4.0
2cht.01160                    6.0
